Latitude,Longitude,Pin Type,id,Name,Size,City,Country,Zip/Postal Code
42.231788, -83.26481, friendPin, 2188, Loomis Garden, small_10x10, Taylor, MI, 48180
42.462036, -82.90232, familyPin, 2189, grams garden, small_10x10, st clair shores, MI, 48080
42.331427, -83.0457538, familyPin, 2190, DaLyGrow, small_10x10, Detroit, MI, 48234
42.662293, -83.12781, familyPin, 2191, The Ekstroms Backyard Garden, small_10x10, Rochester Hill, MI, 48307
42.425236, -83.24902, familyPin, 2192, Spiritual Truth, small_10x10, Detroit, MI, 48219
42.501385, -83.10474, familyPin, 2193, Tatijaykai3, small_10x10, Madison heights, MI, 48071
42.479137, -83.02449, friendPin, 2194, Porters Paradise, small_10x10, Center line, MI, 48015
42.247039, -83.58215, familyPin, 2195, JD Gardens, small_10x10, Ypsilanti, MI, 48198
42.829226, -82.77538, familyPin, 2196, Mckenzies garden, large_over_20x20, richmond, MI, 48062
42.194865, -83.49083, familyPin, 2197, Cunningham garden, medium_20x20, Belleville, MI, 48111
42.668532, -83.29585, familyPin, 2198, Krazy Kreiner Farm, medium_20x20, Pontiac, MI, 48340
42.650265, -82.93416, familyPin, 2199, veggies grow, medium_20x20, Macomb, MI, 48044
42.460986, -83.13398, friendPin, 2200, Jacks Garden Hideout, small_10x10, Ferndale, MI, 48220
42.247039, -83.58215, familyPin, 2201, Bunnies Bless, medium_20x20, Ypsilanti, MI, 48198
42.375237, -83.07837, familyPin, 2202, Shadows Garden, medium_20x20, detroit, MI, 48202
42.107026, -83.28711, familyPin, 2203, Mariah and Mommys Veggie Garden, small_10x10, Flat Rock, MI, 48134
42.642431, -83.47193, familyPin, 2204, D & J Lake Garden, medium_20x20, White Lake, MI, 48386
42.396194, -83.37161, familyPin, 2205, Feeding the family veggies, small_10x10, Livonia, MI, 48154
42.558151, -83.00446, friendPin, 2206, Marjories garden, small_10x10, Sterling Heights, MI, 48312
42.535534, -83.15112, familyPin, 2207, Grown by Phil, medium_20x20, Clawson, MI, 48017
42.333787, -83.18179, familyPin, 2208, Tabitha Ali-Rock, small_10x10, dearborn, MI, 48126
42.194865, -83.49083, familyPin, 2209, Michaels Place, large_over_20x20, Sumpter Township, MI, 48111
42.243488, -83.18097, familyPin, 2210, My Porch Garden, planter_box_etc, Lincoln Park, MI, 48146
42.243488, -83.18097, familyPin, 2211, Wrights garden, small_10x10, Lincoln Park, MI, 48146
42.66415, -83.58982, familyPin, 2212, Laura Loos, medium_20x20, Highland, MI, 48356
42.394586, -83.24422, familyPin, 2213, Puffins Place, medium_20x20, Detroit, MI, 48223
42.467086, -82.99866, familyPin, 2214, Bevs Botanical, small_10x10, Warren, MI, 48089
42.768373, -83.37805, familyPin, 2215, Beth Smith, large_over_20x20, Clarkston, MI, 48348
42.396736, -83.14152, friendPin, 2216, marvs mARVEL, medium_20x20, DETROIT, MI, 48238
42.45644, -83.66673, familyPin, 2217, shells garden, small_10x10, South Lyon, MI, 48178
42.722932, -83.28537, familyPin, 2218, Jesscas Garden, planter_box_etc, Orion, MI, 48359
42.596784, -82.88031, familyPin, 2219, Ol McDonald, small_10x10, Mount Clemens, MI, 48043
42.467235, -83.17952, friendPin, 2220, greenberg garden, planter_box_etc, Oak Park, MI, 48237
42.467235, -83.17952, familyPin, 2221, Savannahs House, planter_box_etc, Oak Park, MI, 48237
42.243488, -83.18097, familyPin, 2222, Karas Corner, medium_20x20, Lincoln Park, MI, 48146
42.394586, -83.24422, friendPin, 2223, brooks garden of light, medium_20x20, detroit, MI, 48223
42.558151, -83.00446, familyPin, 2224, Veggies, small_10x10, Sterling heights, MI, 48312
43.116959, -83.69025, communityPin, 2225, Carriage Town Ministry Childrens garden and Denny Nichols Memorial Garden at Carriage Town, large_over_20x20, Flint, MI, 48458
42.277388, -83.25987, familyPin, 2226, Vetetos Veggies, small_10x10, Dearborn Heights, MI, 48125
42.78459, -83.74074, familyPin, 2227, Norah and Rennies garden, medium_20x20, Fenton, MI, 48430
42.254788, -83.21027, familyPin, 2228, Grays, medium_20x20, Allen Park, MI, 48101
42.289354, -83.47401, friendPin, 2229, Home garden, small_10x10, Canton, AL, 48188
42.642302, -83.35133, friendPin, 2230, Luscious Lakeside, small_10x10, Waterford, MI, 48328
42.231788, -83.26481, friendPin, 2231, Alicias Garden, medium_20x20, Taylor, MI, 48180
42.459022, -83.09819, friendPin, 2232, Mikes and Jens Garden, small_10x10, Hazel Park, MI, 48030
42.455063, -83.93425, familyPin, 2233, mamalew82, medium_20x20, pinckney, MI, 48169
42.421936, -83.09981, familyPin, 2234, Miracle Hands, medium_20x20, Detroit, MI, 48203
42.427636, -83.19547, familyPin, 2235, Granny Jewels love, small_10x10, Detroit, MI, 48235
42.396194, -83.37161, familyPin, 2236, Claires Garden, small_10x10, livonia, AL, 48154
42.352837, -83.02449, familyPin, 2237, beyond baskets, small_10x10, detroit, MI, 48207
42.128069, -83.38785, familyPin, 2238, Cruz Gardens, planter_box_etc, New Boston, MI, 48164
42.426786, -83.14969, familyPin, 2239, Hardy Bunch, small_10x10, Detroit, MI, 48221
42.536402, -82.95044, familyPin, 2240, Marissas garden, small_10x10, Fraser, MI, 48026
42.509476, -83.77718, familyPin, 2241, Loris Garden, large_over_20x20, Brighton, MI, 48116
42.514885, -82.99768, familyPin, 2242, veggie land, medium_20x20, warre, MI, 48093
42.426786, -83.14969, communityPin, 2243, Mz.Haze Heavenly Harvest, large_over_20x20, Detroit, MI, 48221
42.223482, -83.63316, familyPin, 2244, Our Porch Produce, planter_box_etc, Ypsilanti, MI, 48197
42.231788, -83.26481, friendPin, 2245, My Garden, small_10x10, Taylor, MI, 48180
42.388786, -83.1918, friendPin, 2246, Minkyluv Food of love, small_10x10, Detroit, MI, 48227
40.103791, -79.59396, familyPin, 2247, Tremaines Green thumb, small_10x10, Scottdale, PA, 15683
42.563644, -83.07158, familyPin, 2248, Butterfly, small_10x10, Sterling Heights, MI, 48310
42.514885, -82.99768, familyPin, 2249, the bomb, small_10x10, warren, MI, 48093
42.335937, -83.378, familyPin, 2250, Arlitt, small_10x10, Westland, MI, 48185
42.497736, -82.89979, familyPin, 2251, garys garden, small_10x10, Saint clair shores, MI, 48081
42.467235, -83.17952, familyPin, 2252, Mac Family Farm, medium_20x20, Oak Park, MI, 48237
42.826805, -83.02963, familyPin, 2253, Home Garden, small_10x10, Romeo, MI, 48065
42.644709, -83.71792, friendPin, 2254, Evas Eden, planter_box_etc, Hartland, MI, 48353
42.324338, -83.3382, familyPin, 2255, Garden of 5, planter_box_etc, Garden City, MI, 48135
42.826805, -83.02963, familyPin, 2256, Home Garden, small_10x10, Romeo, MI, 48065
42.536402, -82.95044, familyPin, 2257, Grow so I can eat You, medium_20x20, Fraser, MI, 48026
42.331427, -83.0457538, familyPin, 2258, Jay & Joshs Love Garden, planter_box_etc, Detroit, MI, 49210
42.768373, -83.37805, corporationPin, 2259, Feed The D Step 1, large_over_20x20, Clarkston, MI, 48348
42.768373, -83.37805, familyPin, 2260, Marlenes Garden, large_over_20x20, Clarkston, MI, 48348
42.331427, -83.0457538, familyPin, 2261, Timothys Garden, small_10x10, Detroit, MI, 48200
42.459022, -83.09819, familyPin, 2262, cs garden, medium_20x20, hazelpark, MI, 48030
42.375787, -83.10849, familyPin, 2263, Bobbys Garden, small_10x10, Detroit, AL, 48206
42.488735, -83.13752, familyPin, 2264, Scherbarthian, small_10x10, royal oak, MI, 48067
42.348937, -83.08994, familyPin, 2265, Cooper, small_10x10, Detroit, MI, 48208
42.212372, -83.37223, familyPin, 2266, murry fam, planter_box_etc, romulus, MI, 48174
42.352837, -83.02449, communityPin, 2267, Prince Hall Place Community Garden, medium_20x20, Detroit, MI, 48207
42.231788, -83.26481, familyPin, 2268, My home garden, small_10x10, Taylor, MI, 48180
42.212372, -83.37223, familyPin, 2269, murry fam, planter_box_etc, romulus, AL, 48174
36.213004, -86.72594, friendPin, 2270, Miss Elviras garden, large_over_20x20, Nashville, TN, 37216
42.212372, -83.37223, familyPin, 2271, murry, planter_box_etc, fam, MI, 48174
42.212372, -83.37223, familyPin, 2272, mya31580@gmail.com, planter_box_etc, romulus, MI, 48174
42.599133, -83.15235, friendPin, 2273, Alfa, small_10x10, Troy, MI, 48098
42.501385, -83.10474, familyPin, 2274, juhasz, medium_20x20, Madison Heights, MI, 48071
42.425236, -83.24902, friendPin, 2275, Williams Garden, medium_20x20, Detroit, AL, 48219
42.375787, -83.10849, familyPin, 2276, Fresh Veg, small_10x10, detroit, MI, 48206
41.885451, -83.418524, familyPin, 2277, Three Js, medium_20x20, Manchester, MI, 48168
42.587117, -82.89837, familyPin, 2278, Cheryls Garden, small_10x10, Clinton Township, MI, 48036
42.518635, -83.16357, familyPin, 2279, Little Sicily, medium_20x20, royal oak, MI, 48073
42.587117, -82.89837, friendPin, 2280, Mittelstedt family garden, medium_20x20, Clinton township, MI, 48036
42.410037, -83.05826, familyPin, 2281, ogrodek Patryka, small_10x10, Hamtramck, MI, 48212
42.293787, -83.37464, friendPin, 2282, Dream and your Journey, small_10x10, Westland, MI, 48186
42.223482, -83.63316, familyPin, 2283, The Survival Garden, medium_20x20, Ypsilanti, MI, 48197
42.293787, -83.37464, friendPin, 2284, Dream and Journey, small_10x10, Westland, MI, 48186
42.536402, -82.95044, familyPin, 2285, Hurt, large_over_20x20, Detroit, MI, 48026
42.348937, -83.08994, communityPin, 2286, Frederick Douglass Academy Garden, large_over_20x20, Detroit, MI, 48208
42.642302, -83.35133, familyPin, 2287, Johnson Team, medium_20x20, Waterford, MI, 48328
42.503285, -82.93851, familyPin, 2288, May garden, small_10x10, Roseville, MI, 48066
42.467086, -82.99866, familyPin, 2289, Danyaels Garden, small_10x10, Warren, MI, 48089
42.642764, -83.40273, communityPin, 2290, Andie Land, large_over_20x20, Waterford, MI, 48327
42.426786, -83.14969, friendPin, 2291, Olla-Bey, small_10x10, Detrout, MI, 48221
42.426786, -83.14969, friendPin, 2292, Olla-Bey, small_10x10, Detrout, AL, 48221
42.45644, -83.66673, familyPin, 2293, Sweet Strawberries, small_10x10, South Lyon, MI, 48178
42.338137, -83.12785, familyPin, 2294, ella, small_10x10, detroit, MI, 48210
42.642764, -83.40273, communityPin, 2295, Amag, large_over_20x20, Waterford, MI, 48327
42.586677, -83.22956, familyPin, 2296, Wolfes Garden, planter_box_etc, Bloomfield Hills, MI, 48304
42.586677, -83.22956, familyPin, 2297, Chin Family Garden, small_10x10, Bloomfield Twp., MI, 48304
42.467235, -83.17952, friendPin, 2298, freds garden, small_10x10, oak park, MI, 48237
42.603172, -82.94459, familyPin, 2299, Carolina Corner, planter_box_etc, Clinton Township, MI, 48038
42.558151, -83.00446, friendPin, 2300, My edible apartment garden, small_10x10, Sterling Heights, MI, 48312
42.544084, -83.21527, friendPin, 2301, carjar, medium_20x20, birmingham, MI, 48009
42.293787, -83.37464, familyPin, 2302, Moms Goody Garden, small_10x10, Westland, MI, 48186
42.335937, -83.378, familyPin, 2303, kristel garden, small_10x10, Westland, MI, 48185
42.324338, -83.3382, familyPin, 2304, Gross point farms, small_10x10, Garden Ciry, MI, 48135
42.556943, -83.11506, familyPin, 2305, Familia Growers, small_10x10, Troy, MI, 48083
42.335937, -83.378, familyPin, 2306, kristel garden, small_10x10, Westland, AL, 48185
42.563644, -83.07158, familyPin, 2307, Belles Garden, medium_20x20, Sterling Heights, MI, 48310
42.460986, -83.13398, familyPin, 2308, Don Lucho Garden, large_over_20x20, Ferndale, MI, 48220
42.642764, -83.40273, communityPin, 2309, MITA, large_over_20x20, Waterford, MI, 48327
42.598734, -82.99938, familyPin, 2310, Evas Garden, medium_20x20, Sterling Heights, MI, 48313
42.426786, -83.14969, familyPin, 2311, erins place, small_10x10, detroit, MI, 48221
42.501385, -83.10474, familyPin, 2312, vertical crops, small_10x10, Madison Heights, MI, 48071
42.689632, -83.06154, familyPin, 2313, Judith E Ehmke, medium_20x20, Shelby Twp, MI, 48316
42.421936, -83.09981, familyPin, 2314, setfree garden, large_over_20x20, highland park, AL, 48203
42.556943, -83.11506, friendPin, 2315, iriss pleasure, small_10x10, troy, MI, 48083
42.2505943, -83.1785361, familyPin, 2316, Walton Community Garden, large_over_20x20, Lincoln Park, MI, 48146
42.426285, -83.30197, familyPin, 2317, Charlies Garden, planter_box_etc, Redford, MI, 48240
42.2505943, -83.1785361, familyPin, 2318, Renees Haven, large_over_20x20, Lincoln Park, MI, 48146
42.465886, -83.056, familyPin, 2319, P n Bs Green Garden, medium_20x20, Warren, MI, 48091
42.45644, -83.66673, familyPin, 2320, Happy Trails, large_over_20x20, South Lyon, MI, 48178
42.426786, -83.14969, familyPin, 2321, BEULAHS GARDEN, small_10x10, DETROIT, MI, 48221
42.425236, -83.24902, friendPin, 2322, ROSS-WELL GARDEN, planter_box_etc, DETROIT, MI, 48219
42.394586, -83.24422, friendPin, 2323, Gees, planter_box_etc, Detroit, MI, 48223
42.816358, -83.95884, familyPin, 2324, Courtneys Garden, medium_20x20, Byron, MI, 48418
42.247039, -83.58215, familyPin, 2325, ashkins, small_10x10, ypsilanti, MI, 48198
42.410487, -82.94348, familyPin, 2326, Fambros Garden of Eden, small_10x10, Detroit, MI, 48224
42.609789, -83.04844, familyPin, 2327, daisys, planter_box_etc, sterling hts, MI, 48314
42.410487, -82.94348, familyPin, 2328, Garden of Eden, medium_20x20, Detroit, MI, 48224
42.597323, -83.116567, familyPin, 2329, postage stamp, large_over_20x20, troy, MI, 48085
42.277738, -83.1552, familyPin, 2330, Dessasure family, small_10x10, detroit, MI, 48217
42.768373, -83.37805, familyPin, 2331, Our Little Piece Of Heaven, small_10x10, Clarkston, MI, 48348
42.427636, -83.19547, familyPin, 2332, Green Space, small_10x10, Detroit, MI, 48235
42.826805, -83.02963, familyPin, 2333, Family Garden, medium_20x20, Romeo, MI, 48065
42.276688, -83.3786, familyPin, 2334, Bam and Tish, small_10x10, Wayne, MI, 48184
42.410037, -83.05826, familyPin, 2335, ogrodek Patryka, small_10x10, Hamtramck, AL, 48212
42.563505, -83.18405, friendPin, 2336, Binbrooke Gardens, small_10x10, Troy, MI, 48084
42.395904, -82.99632, familyPin, 2337, greenery, small_10x10, Detroit, MI, 48213
42.68347, -82.92958, familyPin, 2338, mariposa, small_10x10, Macomb, MI, 48042
42.410037, -83.05826, familyPin, 2339, Ogrodek Krystianka, small_10x10, Hamtramck, MI, 48212
42.603172, -82.94459, familyPin, 2340, Home Garden, medium_20x20, clinton twp., MI, 48038
42.396194, -83.37161, friendPin, 2341, Home &;Sweet&; Home, medium_20x20, Livonia, MI, 48154
42.467086, -82.99866, friendPin, 2342, Zias garden, medium_20x20, Warren, MI, 48089
42.499335, -83.22829, familyPin, 2343, Fairfax LA, medium_20x20, Southfield, MI, 48076
42.425236, -83.24902, communityPin, 2344, Harris-Burton, large_over_20x20, Detroit, MI, 48219
42.425236, -83.24902, familyPin, 2345, chriss corner, planter_box_etc, detroit, MI, 48219
42.128069, -83.38785, familyPin, 2346, home fes, large_over_20x20, New Boston, MI, 48164
42.668532, -83.29585, friendPin, 2347, Trees Garden, small_10x10, Pontiac, MI, 48340
42.396194, -83.37161, friendPin, 2348, Plant  Pals, small_10x10, Livonia, MI, 48154
42.556943, -83.11506, familyPin, 2349, Mares Garden, small_10x10, Troy, MI, 48083
42.3369816, -83.2732627, familyPin, 2350, Great Garden!!, planter_box_etc, Dearborn Hts, MI, 48125
42.597323, -83.116567, familyPin, 2351, postage stamp, medium_20x20, troy, MI, 48085
42.375237, -83.07837, familyPin, 2352, Janice, medium_20x20, Detroit, MI, 48202
42.293787, -83.37464, friendPin, 2353, Dream and Journey, small_10x10, Westland, MI, 48186
42.335937, -83.378, communityPin, 2354, The Dwelling Place, large_over_20x20, Westland, MI, 48185
42.497736, -82.89979, familyPin, 2355, Damm family garden, medium_20x20, St clair shores, MI, 48081
42.410487, -82.94348, familyPin, 2356, urban garden, large_over_20x20, detroit, MI, 48224
42.368137, -82.99314, familyPin, 2357, The Garden of Eve, small_10x10, Detroit, MI, 48214
42.293787, -83.37464, friendPin, 2358, Dream and Journey, small_10x10, Westland, MI, 48186
42.410487, -82.94348, familyPin, 2359, urban garden, medium_20x20, detroit, MI, 48224
42.410487, -82.94348, familyPin, 2360, urban garden, medium_20x20, detroit, MI, 48224
42.593035, -83.48997, familyPin, 2361, Topsoptional, small_10x10, Commerce, MI, 48382
42.779239, -83.02605, familyPin, 2362, WHITGARDEN, small_10x10, Washington, MI, 48095
42.556943, -83.11506, familyPin, 2363, Greenhousemoms, medium_20x20, Troy, AL, 48083
42.073793, -83.21575, familyPin, 2364, Gypsyjunckman, small_10x10, Gibraltar, MI, 48173
42.97252, -85.47798, friendPin, 2365, Just Bettys, small_10x10, Ada, MI, 49301
42.501385, -83.10474, friendPin, 2366, Gabriel gardens, large_over_20x20, Madison heights, MI, 48071
42.501385, -83.10474, friendPin, 2367, Gabriel garden, large_over_20x20, Madison heights, MI, 48071
42.670932, -82.77754, familyPin, 2368, Sunshine Gardens, planter_box_etc, Chesterfield, MI, 48047
42.107026, -83.28711, familyPin, 2369, Garden, medium_20x20, Flat Rock, MI, 48134
42.532251, -83.53378, familyPin, 2370, end of the road, small_10x10, Wixom, MI, 48393
42.375787, -83.10849, familyPin, 2371, sunshine, small_10x10, Detroit, MI, 48206
42.277388, -83.25987, familyPin, 2372, Mine, medium_20x20, Dearborn heights, MI, 48125
42.580076, -84.8228, familyPin, 2373, Leisas Acres, medium_20x20, Charlotte, MI, 48813
42.119534, -70.94787, familyPin, 2374, sweepingsteph@aol.com, small_10x10, Abington, MA, 02351
42.425236, -83.24902, familyPin, 2375, Miranda J. Allen memorial garden, large_over_20x20, Detroit, MI, 48219
42.425236, -83.24902, familyPin, 2376, Brooks-Pasha, large_over_20x20, Detroit, MI, 48219
42.626947, -83.30243, familyPin, 2377, Dowlings Family Garden, small_10x10, Pontiac, MI, 48341
42.433703, -82.98068, friendPin, 2378, T Fresh Vegatable, medium_20x20, Detroit, MI, 48205
42.212372, -83.37223, familyPin, 2379, Big Momma, medium_20x20, Romulus, MI, 48174
42.460986, -83.13398, familyPin, 2380, Gooses Garden, medium_20x20, ferndale, MI, 48220
42.199989, -83.17402, friendPin, 2381, Richs Garden, medium_20x20, Wyandotte, MI, 48192
33.1702778, -111.5722222, familyPin, 2382, Sterling Garden, small_10x10, San Tan Valley, AZ, 85140
42.426786, -83.14969, familyPin, 2383, Tonys Garden, medium_20x20, Detroit, MI, 48221
42.324338, -83.3382, familyPin, 2384, Pauls Garden, small_10x10, garden city, MI, 48135
26.45, 74.64, familyPin, 2385, My Garden, planter_box_etc, Ajmer, Ra, 
43.464943, -85.95005, familyPin, 2386, elvis garden, large_over_20x20, fremont, MI, 49412
42.205289, -83.19812, familyPin, 2387, Jackys Garden, planter_box_etc, Southgate, MI, 48195
42.535534, -83.15112, familyPin, 2388, my veggie garden, medium_20x20, clawson, MI, 48017
42.4828221, -83.4183823, friendPin, 2389, Heirloom7, medium_20x20, FARMINGTON HILLS, MI, 48331
42.465886, -83.056, familyPin, 2390, German Gardens, planter_box_etc, Warren, MI, 48091
42.281638, -83.18188, familyPin, 2391, j&h garden, medium_20x20, melvindale, MI, 48122
42.281638, -83.18188, familyPin, 2392, j&h garden, medium_20x20, melvindale, MI, 48122
42.503285, -82.93851, familyPin, 2393, My Personal Garden, small_10x10, Roseville, MI, 48066
42.293787, -83.37464, familyPin, 2394, Verbisons Veggies, medium_20x20, Westland, MI, 48186
42.460986, -83.13398, communityPin, 2395, Pearl Wrigt Senior Garden, medium_20x20, Ferndale, MI, 48220
42.984777, -83.61155, friendPin, 2396, Hansons garden, large_over_20x20, burton, MI, 48519
42.293787, -83.37464, familyPin, 2397, Kim & Dylans, small_10x10, Westland, MI, 48186
42.984777, -83.61155, friendPin, 2398, Hansons garden, large_over_20x20, burton, AL, 48519
42.503285, -82.93851, familyPin, 2399, Family Garden, medium_20x20, Roseville, MI, 48066
42.549483, -83.47969, friendPin, 2400, Pisha Farms, planter_box_etc, Wolverine Lake, MI, 48390
42.503285, -82.93851, familyPin, 2401, Nikkis Family Garden, medium_20x20, Roseville, AL, 48066
42.503285, -82.93851, familyPin, 2402, Nikkis Family Garden, medium_20x20, roseville, MI, 48066
28.068865, -81.80267, familyPin, 2403, Goepferich Garden, medium_20x20, Auburndale, FL, 33823
42.609789, -83.04844, familyPin, 2404, The Learning Garden, small_10x10, Sterling Heights, MI, 48314
42.609789, -83.04844, familyPin, 2405, The Learning Garden, medium_20x20, Sterling Heights, AL, 48314
42.516851, -82.982757, familyPin, 2406, Sherrys Garden, small_10x10, Warren, MI, 48088
42.631359, -82.554, familyPin, 2407, angs veggies, planter_box_etc, algonac, MI, 48001
42.365936, -83.36513, familyPin, 2408, Dogonski Farm, medium_20x20, Livonia, MI, 48150
40.730593, -83.24454, friendPin, 2409, ROSES WILD CHICKEN - DUCK AND DUDE RANCH, medium_20x20, Harpster, OH, 43323
42.514885, -82.99768, friendPin, 2410, Springs bloom, small_10x10, Warren, MI, 48093
29.760833, -95.81104, friendPin, 2411, Michelles garden, planter_box_etc, Katy, TX, 77494
32.015496, -97.12263, familyPin, 2412, Smith Family Garden, small_10x10, Hillsboro, TX, 76645
40.020885, -105.29673, familyPin, 2413, Mountain Flower, small_10x10, Boulder, CO, 80302
41.103205, -81.53625, familyPin, 2414, Jinpa Garden, medium_20x20, Akron, OH, 44303
39.782842, -86.15673, communityPin, 2415, Sugar Grove-Davis Community Garden, large_over_20x20, Indianapolis, IN, 46202
34.032532, -84.31774, familyPin, 2416, Dirt2Plate, small_10x10, Rowell, GA, 30076
42.4625362, -83.1040912, familyPin, 2417, My Garden, small_10x10, hazel Park, MI, 48031
42.572442, -83.37159, familyPin, 2418, Reinhart, medium_20x20, West Bloomfield, MI, 48323
43.04117, -86.19013, familyPin, 2419, Anderson homestead, medium_20x20, Grand Haven, MI, 49417
40.097796, -83.02076, familyPin, 2420, ryal real organic urban farm, large_over_20x20, worthington, OH, 43085
27.883188, -82.75633, familyPin, 2421, Zen garden, medium_20x20, Largo, FL, 33773
43.583139, -116.2252, familyPin, 2422, Hoover Homestead, medium_20x20, Boise, ID, 83705
38.9784453, -76.4921829, familyPin, 2423, Homestead Dreamer, medium_20x20, Annapolis, MD, 21409
42.375787, -83.10849, familyPin, 2424, Ruby Vege, small_10x10, Detroit, MI, 48206
42.499335, -83.22829, familyPin, 2425, Honeys Garden, small_10x10, Detroit, MI, 48076
39.95645, -86.00872, familyPin, 2426, Coe Garden, small_10x10, Fishers, IN, 46038
42.365337, -83.14254, familyPin, 2427, Dorsey garden, medium_20x20, Detroit, MI, 48204
25.940112, -81.71329, communityPin, 2428, Calusa Park, large_over_20x20, Marco Island, FL, 34145
42.978974, -82.44402, familyPin, 2429, madisons garden, small_10x10, port huron, MI, 48060
42.396736, -83.14152, familyPin, 2430, Lees Garden, small_10x10, Detroit, MI, 48238
30.284641, -81.39844, familyPin, 2431, vegetable garden, medium_20x20, jacksonville beach, FL, 32250
42.379436, -83.29105, corporationPin, 2432, Haygood Urban Gardens, medium_20x20, Redford, MI, 48239
42.727731, -83.03847, familyPin, 2433, Mojave Lane, large_over_20x20, Washington Township, MI, 48094
42.842438, -84.58612, familyPin, 2434, Dianes Garden, medium_20x20, DeWitt, MI, 48820
42.842438, -84.58612, familyPin, 2435, Dianes Garden, medium_20x20, Dewitt, MI, 48820
42.375787, -83.10849, familyPin, 2436, Laineys Grub, medium_20x20, Detroit, MI, 48206
42.426786, -83.14969, familyPin, 2437, Vivians Garden, medium_20x20, Detroit, MI, 48221
42.427636, -83.19547, familyPin, 2438, Life Patch, medium_20x20, Detroit, MI, 48235
33.750005, -84.31854, familyPin, 2439, East Lake Community Garden, medium_20x20, Atlanta, GA, 30317
40.155515, -83.08415, familyPin, 2440, The willow garden, large_over_20x20, Powell, OH, 43065
42.662293, -83.12781, familyPin, 2441, jake, small_10x10, Rochester Hills, MI, 48307
42.425236, -83.24902, friendPin, 2442, mariams garden, planter_box_etc, detroit, MI, 48219
42.662293, -83.12781, familyPin, 2443, jake, small_10x10, Rochester Hills, AL, 48307
41.801525, -87.60215, familyPin, 2444, Bzow Wee Homestead, small_10x10, Chicago, IL, 60615
42.546445, -83.28083, familyPin, 2445, Cales Crops, small_10x10, Bloomfield, MI, 48301
42.425236, -83.24902, familyPin, 2446, Westons, large_over_20x20, Detroit, MN, 48219
42.465275, -83.2264, familyPin, 2447, The Patch, planter_box_etc, Southfield, MI, 48075
42.394586, -83.24422, friendPin, 2448, Daves Garden, small_10x10, Detroit, MI, 48223
42.394586, -83.24422, friendPin, 2449, DAG, small_10x10, Detroit, MI, 48223
42.598734, -82.99938, familyPin, 2450, Snell Family Garden, small_10x10, Sterling Heights, MI, 48313
42.501385, -83.10474, familyPin, 2451, Ann Marita Kulik, large_over_20x20, Madison Heights, MI, 48071
34.152476, -118.36841, communityPin, 2452, Walter Reed Student Garden, large_over_20x20, North Hollywood, CA, 91602
42.501385, -83.10474, familyPin, 2453, Ann Marita Kulik, medium_20x20, Madison Heights, MI, 48071
42.911611, -83.48421, familyPin, 2454, Family Plot, large_over_20x20, Goodrich, MI, 48438
42.467086, -82.99866, friendPin, 2455, kats garden, large_over_20x20, warren, MI, 48089
42.499335, -83.22829, familyPin, 2456, Moes garden, planter_box_etc, Southfield, MI, 48076
42.497035, -83.18532, familyPin, 2457, Andrews Plant Place, planter_box_etc, Berkley, MI, 48072
42.465886, -83.056, familyPin, 2458, Zacharys Garden, small_10x10, Warren, MI, 48091
42.426786, -83.14969, familyPin, 2459, Genesis, planter_box_etc, detroit, MI, 48221
42.281638, -83.18188, familyPin, 2460, R&L Gardens, small_10x10, Melvindale, MI, 48122
38.772117, -93.73519, friendPin, 2461, Joyners fresh picks, planter_box_etc, Warrensburg, MO, 64093
30.284641, -81.39844, familyPin, 2462, veggie garden, medium_20x20, jacksonville beach, FL, 32250
42.365337, -83.14254, familyPin, 2463, Burtons Bed, small_10x10, Detroit, MI, 48204
34.1489719, -118.451357, friendPin, 2464, Steep Peppers, medium_20x20, SHERMAN OAKS, CA, 91403
42.243488, -83.18097, familyPin, 2465, Koss Garden, small_10x10, Lincoln Park, MI, 48146
36.257531, -115.22728, familyPin, 2466, TinCup, small_10x10, Las Vegas, NV, 89130
29.395283, -94.91759, friendPin, 2467, Blue Frog Farms, medium_20x20, Texas City, TX, 77590
42.289354, -83.47401, familyPin, 2468, Gods giving garden, small_10x10, Canton, MI, 48188
42.289354, -83.47401, familyPin, 2469, Gods giving garden, planter_box_etc, Canton, MI, 48188
42.425236, -83.24902, familyPin, 2470, rottweiler guarded garden, large_over_20x20, detroit, MI, 48219
42.682081, -82.83068, familyPin, 2471, JLOs Garden, small_10x10, Chesterfield, MI, 48051
42.556943, -83.11506, familyPin, 2472, Keiths Garden, large_over_20x20, Troy, MI, 48083
43.136363, -77.64685, familyPin, 2473, Sanglins Garden, small_10x10, Rochester, NY, 14619
42.425236, -83.24902, friendPin, 2474, rottweiler guarded garden, large_over_20x20, Detroit, AL, 48219
42.425836, -82.90003, friendPin, 2475, BLITZ S GLORY, medium_20x20, DETROIT, MI, 48236
42.488735, -83.13752, friendPin, 2476, Jens Garden Patch, medium_20x20, Royal Oak, MI, 48067
42.147222, -84.80789, familyPin, 2477, Robinson-Webb Family Garden, medium_20x20, Homer, MI, 49245
29.775927, -95.31836, communityPin, 2478, Last Organic Outpost, farm, Houston, TX, 77020
32.132651, -95.64632, familyPin, 2479, Pippi Garden, large_over_20x20, larue, TX, 75770
42.243488, -83.18097, friendPin, 2480, homegarden, medium_20x20, lincoln park, MI, 48146
42.243488, -83.18097, friendPin, 2481, homegarden, medium_20x20, lincoln park, AL, 48146
